66, 139, 70, 1756, 3430
68, 139, 740, 1802, 3490
68, 140, 740, 1802, 3374
67, 141, 2286, 1906, 3374
67, 142, 1814, 1956, 3084
68, 140, 1394, 1316, 3782
68, 140, 936, 1820, 3712
65, 139, 686, 1212, 2824
65, 142, 626, 1690, 3654
70, 141, 1656, 2184, 3692
67, 141, 816, 1234, 3164
67, 140, 816, 1234, 3708
68, 141, 2840, 2546, 3708
67, 140, 258, 2032, 3570
68, 141, 1844, 1646, 3196
66, 139, 866, 1874, 3440
67, 139, 1760, 1134, 3766
69, 140, 1358, 858, 3290
67, 144, 812, 1846, 3322
68, 140, 812, 1910, 3682
69, 142, 1018, 1910, 3506
68, 141, 1944, 1212, 3506
68, 142, 1062, 1420, 3176
71, 142, 334, 2102, 3732
68, 143, 1562, 1458, 3686
68, 143, 676, 1022, 3252
66, 142, 514, 2634, 3692
67, 141, 514, 914, 3686
67, 142, 1062, 1624, 3188
67, 142, 734, 1624, 3188
67, 142, -598, 2132, 3446
66, 140, 854, 2210, 3748
66, 141, 858, 1808, 3458
67, 143, 2074, 1224, 3324
68, 142, 1488, 1178, 3738
68, 143, 240, 2042, 3436
68, 143, 240, 1572, 3158
69, 142, 1520, 1572, 3158
71, 144, 178, 1468, 3634
68, 144, 874, 1474, 3528
67, 141, 1650, 1950, 3278
70, 143, 1844, 1342, 3480
68, 142, -290, 744, 3568
67, 144, 1264, 1308, 3218
68, 142, 1264, 1320, 3482
68, 142, 1058, 1320, 3732
72, 142, 1588, 2150, 3732
67, 142, 1752, 1820, 3456
66, 143, 1860, 2172, 3408
71, 144, 132, 2694, 4068
71, 143, 1476, 2046, 3456
67, 144, 1768, 1502, 3274
68, 141, -864, 1436, 3650
71, 144, -864, 1772, 3652
73, 144, 1032, 1772, 3196
75, 143, 1090, 1866, 3196
72, 142, 870, 1936, 3614
71, 143, 1402, 2504, 3846
67, 144, 146, 1180, 3242
71, 142, 1660, 1130, 3418
72, 142, 814, 1472, 3722
69, 141, 1562, 1562, 3228
71, 142, 1562, 2072, 3542
68, 141, 622, 2022, 3766
70, 141, 2436, 2022, 3358
69, 143, 1370, 1472, 3358
71, 142, 1896, 1500, 3254
67, 143, 1132, 984, 3582
68, 143, 334, 1620, 3644
67, 142, 556, 1246, 3194
69, 143, 376, 1812, 3672
67, 142, 376, 1628, 3726
66, 143, 1044, 1628, 3186
66, 142, 1760, 1496, 3186
66, 142, 1966, 1896, 3582
67, 141, 472, 2190, 3760
65, 142, 2332, 592, 3074
66, 141, 530, 924, 3442
66, 141, 900, 1174, 3654
66, 140, 1476, 1792, 3426
67, 141, 2574, 1332, 3318
69, 143, 1136, 1548, 3656
66, 142, 1136, 1818, 3506
66, 142, -290, 1818, 3506
67, 142, 1734, 1568, 3172
66, 143, 442, 1412, 3592
66, 141, 1566, 1028, 3570
66, 143, 1506, 1360, 3152
64, 142, 2794, 2708, 3750
66, 141, 2794, 1682, 3686
65, 142, 1906, 1682, 3156
65, 142, 748, 1158, 3156
64, 141, 1920, 1094, 3206
67, 142, 962, 1520, 3704
67, 142, 762, 2130, 3600
68, 142, 2438, 2180, 3258
66, 143, 780, 1734, 3716
68, 142, 1448, 1032, 3428
67, 142, 2196, 1734, 3028
67, 142, 462, 1482, 3876
67, 143, 462, 3108, 3794
66, 142, 202, 3108, 3162
66, 143, 2164, 1314, 3162
65, 141, 316, 1846, 3706
65, 142, 1574, 2598, 3830
63, 143, 990, 1828, 3272
66, 143, 3214, 2052, 3458
64, 143, 496, 1322, 3740
67, 143, 2308, 1734, 3294
67, 142, 1390, 1334, 3476
62, 144, 502, 1152, 3688
66, 142, 502, 1486, 3330
66, 143, 1940, 1486, 3182
65, 143, 1828, 1720, 3182
67, 142, 346, 1298, 3652
66, 144, 306, 1558, 3666
67, 143, 376, 1936, 3284
62, 144, 2182, 2180, 3690
65, 143, 2182, 2190, 3786
67, 143, 134, 974, 3104
66, 143, 1482, 974, 3608
65, 144, 2074, 1916, 3608
63, 143, 1576, 2744, 3838
65, 142, 1452, 1814, 3322
65, 143, 186, 1028, 3276
65, 144, 96, 1300, 3724
66, 143, 570, 1610, 3488
68, 144, 1604, 1488, 3280
67, 144, 1604, 2018, 3774
66, 144, 678, 2018, 3636
