27, 69, 704, 402, 3584
27, 69, 1226, 1864, 3494
27, 69, 1062, 1804, 3290
27, 71, 646, 790, 3790
27, 71, 512, 1342, 2952
29, 68, 2112, 1598, 4206
27, 69, 2112, 352, 3940
25, 70, 1124, 352, 3568
28, 70, 1410, 360, 3568
28, 71, 1596, 2158, 3562
29, 72, 1276, 738, 4040
28, 73, 906, 692, 3526
28, 73, 958, 160, 3360
28, 71, 1050, 1152, 3910
27, 70, 1256, 404, 3582
27, 71, 1256, 1794, 3726
27, 70, 1062, 1794, 4114
27, 71, 598, 1648, 3612
26, 69, 616, 842, 3612
28, 71, 1048, 804, 3478
27, 73, 778, 1226, 3964
28, 74, 1602, 594, 3708
27, 73, 1786, 1002, 3520
28, 74, 644, 1680, 3934
28, 73, 674, 1558, 4100
20, 75, 658, 1004, 3514
28, 75, 658, 636, 3610
28, 74, 1076, 636, 3910
28, 74, 1322, 868, 3910
27, 74, 1318, 896, 3486
27, 75, 1202, 1552, 3850
28, 75, 1238, 1590, 3970
26, 74, 496, 1038, 3734
27, 74, 1160, 1492, 3464
27, 73, 1618, 1272, 4014
28, 73, 794, 1164, 3804
28, 74, 1448, 1332, 3400
29, 76, 1448, 1280, 4010
29, 74, 1190, 1280, 4096
28, 74, 398, 1734, 4096
30, 75, 872, 484, 3404
28, 75, 1408, 1160, 3732
30, 72, 994, 1112, 4048
29, 73, 1080, 1014, 3540
28, 74, 1356, 1340, 3732
29, 72, 1356, 1096, 4094
27, 73, 2694, 1138, 3682
27, 73, 640, 1138, 3682
27, 72, 962, 1760, 3956
27, 73, 1248, 1352, 3956
27, 74, 978, 1016, 3828
28, 74, 1000, 1478, 3474
26, 76, 1232, 502, 3692
29, 73, 1510, 622, 3856
27, 73, 1208, 1210, 3500
29, 75, 1332, 1562, 3822
28, 74, 1332, 1230, 3952
30, 75, 994, 1230, 3644
28, 76, 856, 1556, 3644
28, 76, 1982, 104, 3372
26, 76, 2148, 916, 4000
29, 76, 1312, 852, 3710
27, 75, 1144, 1130, 3656
27, 74, 1544, 1348, 4078
24, 72, 886, 1634, 3714
27, 73, 924, 1192, 3448
29, 76, 924, 1318, 4068
28, 75, 1408, 1318, 3792
29, 74, 748, 634, 3792
27, 74, 1638, 1644, 3602
30, 75, 1646, 1466, 3926
29, 75, 562, 1156, 3966
29, 73, 846, 1112, 3484
25, 74, 656, 1012, 3714
27, 75, 656, 1012, 3968
28, 73, 1270, 1238, 3968
29, 75, 1336, 630, 3430
27, 75, 1564, 1662, 3750
27, 73, 1244, 968, 4112
19, 74, 686, 1096, 3732
28, 76, 1228, 960, 3418
28, 76, 652, 1098, 3990
27, 76, 1704, 540, 3724
27, 75, 1264, 862, 3456
27, 76, 1432, 1360, 3910
27, 76, 1432, 944, 3946
34, 78, 1004, 944, 3630
28, 76, 672, 1226, 3630
28, 78, 742, 1342, 3612
29, 75, 1624, 1172, 3946
27, 75, 1246, 740, 3596
28, 76, 1184, 988, 3632
28, 76, 1614, 1280, 4042
27, 74, 1614, 1244, 3748
26, 75, 880, 1596, 3620
27, 75, 630, 1436, 4086
27, 74, 924, 1436, 3782
29, 74, 1708, 838, 3782
26, 75, 1538, 872, 3522
27, 75, 1244, 1208, 3980
29, 76, 464, 1280, 3964
28, 77, 1330, 964, 3518
28, 77, 1046, 568, 3680
27, 78, 1046, 1292, 3976
28, 76, 1046, 1292, 3682
28, 76, 950, 1376, 3682
29, 78, 1310, 710, 3626
27, 77, 862, 1292, 4170
27, 77, 1204, 1462, 3638
28, 75, 1342, 1572, 3666
26, 73, 1168, 632, 3810
27, 76, 1414, 800, 3786
26, 77, 1374, 876, 3430
28, 76, 1374, 656, 3882
28, 78, 1844, 656, 3948
28, 78, 1232, 1192, 3948
29, 78, 1254, 848, 3460
26, 78, 2634, 642, 3760
31, 75, 44, 1238, 4034
28, 75, 768, 1118, 3512
28, 76, 1230, 1282, 3678
28, 78, 2082, 1048, 3978
28, 75, 2082, 1254, 3730
27, 74, 966, 1254, 3606
27, 75, 892, 1376, 4130
26, 76, 1254, 1266, 4130
28, 74, 590, 1030, 3672
28, 73, 988, 934, 3494
27, 74, 1600, 368, 3764
28, 75, 1422, 1348, 3998
28, 72, 1604, 828, 3606
28, 78, 494, 1888, 4032
29, 77, 494, 1268, 4012
28, 73, 998, 1268, 3600
28, 74, 592, 1144, 3600
28, 76, 1230, 862, 3650
28, 75, 1292, 1806, 4106
28, 74, 1376, 1150, 3618
27, 75, 1260, 914, 3682
24, 75, 316, 2658, 4100
25, 76, 758, 966, 3782
29, 77, 1428, 372, 3356
28, 78, 1428, 930, 3856
28, 76, 940, 930, 3856
28, 76, 1232, 802, 3774
26, 76, 1480, 856, 3448
28, 76, 718, 1002, 3966
26, 75, 942, 350, 3790
28, 79, 406, 1986, 3704
27, 80, 1078, 1184, 3826
28, 76, 1078, 1550, 4094
26, 77, 576, 1550, 3534
27, 79, 888, 862, 3534
27, 77, 1416, 1144, 3670
27, 77, 1294, 786, 4006
26, 75, 1100, 1262, 3700
28, 76, 968, 1036, 3430
27, 77, 1310, 1136, 3940
29, 76, 1094, 834, 3788
28, 75, 978, 1220, 3408
27, 79, 1554, 1052, 3886
29, 78, 1554, 1052, 3752
28, 79, 2278, 78, 3752
29, 78, 772, 1360, 3548
31, 77, 1686, 1382, 3816
25, 77, 530, 1844, 4106
28, 77, 680, 838, 3518
27, 77, 1230, 1350, 3524
27, 76, 1230, 1014, 3920
28, 77, 2164, 1014, 3728
27, 77, 1338, 1120, 3688
27, 77, 1118, 1290, 4028
26, 77, 1358, 1132, 3852
27, 77, 304, 1702, 3852
29, 78, 1260, 998, 3470
27, 78, 1356, 1342, 3922
28, 77, 1618, 742, 3776
29, 78, 1802, 552, 3398
28, 82, 294, 2294, 4050
28, 80, 294, 1556, 4016
28, 77, 1236, 1556, 3526
27, 78, 780, 1052, 3526
28, 77, 1172, 558, 3610
26, 77, 1314, 498, 3776
28, 78, 1954, 1044, 3600
26, 77, 1192, 1408, 3752
29, 75, 1128, 1074, 4054
27, 77, 344, 1226, 3682
28, 77, 1366, 684, 3446
28, 78, 1182, 1080, 3984
28, 76, 1156, 1190, 3822
27, 76, 1156, 1190, 3516
27, 79, 1536, 1282, 3516
28, 78, 1934, 1532, 3970
28, 79, 908, 1910, 4216
28, 77, 944, 826, 3408
27, 78, 1334, 1166, 3654
28, 77, 1528, 1440, 4068
28, 78, 1528, 740, 3498
27, 77, 1020, 740, 3524
24, 76, 1482, 848, 4152
27, 76, 1546, 1758, 3654
27, 76, 652, 624, 3462
27, 76, 1250, 1120, 3462
27, 77, 1238, 482, 3788
27, 76, 1142, 1310, 3852
27, 77, 1474, 1692, 3624
28, 80, 862, 830, 3768
28, 78, 1236, 1312, 4074
27, 77, 1236, 950, 3550
31, 78, 1130, 950, 3782
27, 76, 1358, 1164, 3782
26, 77, 1360, 1156, 3948
27, 76, 1228, 984, 3498
27, 77, 930, 920, 3612
27, 75, 1710, 1458, 4060
26, 78, 1310, 1250, 3698
25, 77, 952, 1464, 3712
28, 76, 1226, 250, 3708
28, 77, 1226, 1182, 3768
28, 76, 1130, 1182, 3428
27, 76, 1264, 670, 3428
29, 77, 2324, 746, 3862
28, 80, 852, 1632, 3912
28, 81, 2198, 680, 3484
29, 80, 1610, 1278, 3758
27, 80, 250, 1178, 3934
28, 79, 724, 1030, 3562
27, 77, 724, 1030, 3442
27, 79, 1614, 142, 3442
24, 80, 1294, 1486, 4070
29, 79, 1676, 712, 3460
27, 74, 1430, 1586, 3734
28, 77, 1224, 738, 3820
29, 80, 216, 1480, 3764
28, 80, 1336, 1048, 3420
26, 80, 814, 1488, 4076
28, 80, 1058, 1098, 3816
28, 81, 1058, 1098, 3432
28, 80, 1334, 926, 3432
28, 79, 1326, 1766, 4024
28, 79, 514, 1562, 4032
26, 77, 698, 866, 3476
28, 81, 780, 916, 3674
27, 80, 1380, 714, 3940
27, 78, 1430, 962, 3636
27, 78, 1060, 958, 3592
27, 79, 1072, 2008, 4128
28, 80, 1072, 654, 3676
28, 80, 1226, 654, 3548
28, 82, 900, 1754, 3548
28, 80, 1212, 1388, 3936
28, 74, 732, 1556, 3786
28, 82, 1298, 1578, 3648
29, 82, 1932, 690, 3808
28, 81, 1514, 1998, 4164
28, 79, 1546, 776, 3458
28, 81, 1546, 776, 3712
27, 79, 1024, 1018, 3712
28, 80, 1000, 1428, 3928
26, 81, 870, 930, 3500
27, 80, 1474, 540, 3560
27, 79, 268, 1516, 4076
27, 81, 410, 2222, 3974
28, 83, 1514, 1332, 3612
28, 81, 1178, 1412, 3992
28, 80, 1178, 1302, 3698
28, 80, 670, 1302, 3442
29, 83, 1342, 1020, 3442
29, 81, 308, 1142, 3858
31, 83, 1018, 1586, 4068
28, 82, 1410, 1120, 3480
27, 82, 1262, 1520, 3872
28, 82, 490, 1510, 4096
28, 82, 490, 1250, 3504
28, 81, 652, 1250, 3616
27, 84, 1188, 794, 4108
27, 80, 1448, 1380, 4108
27, 81, 1276, 834, 3592
28, 82, 924, 1176, 3562
28, 80, 1788, 1464, 4028
27, 79, 922, 1014, 3708
28, 82, 742, 1320, 3400
28, 83, 204, 1664, 3994
26, 84, 204, 1516, 4084
28, 85, 1094, 1516, 4084
26, 84, 1498, 710, 3314
28, 83, 2030, 2322, 4128
28, 83, 902, 1060, 3906
27, 82, 444, 1288, 3664
26, 83, 734, 768, 3570
28, 82, 1144, 1124, 4002
27, 82, 1526, 810, 3586
26, 83, 1328, 964, 3726
29, 81, 542, 1714, 4038
27, 83, 542, 1072, 3684
28, 84, 888, 1072, 3390
29, 85, 1140, 732, 3390
29, 85, 816, 1098, 3920
29, 83, 1434, 764, 3734
28, 82, 1870, 832, 3480
27, 86, 600, 1322, 3994
29, 88, 1236, 1436, 4008
22, 85, 1236, 918, 3534
29, 85, 1070, 918, 3534
27, 84, 1106, 984, 3636
28, 81, 822, 1334, 4048
28, 83, 1168, 952, 3568
28, 83, 2048, 434, 3514
28, 83, 882, 1322, 4108
29, 84, 780, 1272, 3750
27, 83, 1504, 1304, 3536
29, 84, 1074, 1096, 3962
29, 83, 436, 1846, 3900
29, 86, 436, 1846, 3410
29, 86, 1214, 1118, 3410
28, 85, 898, 666, 3828
28, 83, 1482, 1454, 3956
29, 84, 876, 1324, 3538
28, 84, 934, 1490, 3874
29, 84, 444, 940, 3932
27, 85, 444, 910, 3594
24, 83, 650, 910, 3588
27, 81, 1320, 1550, 4092
25, 82, 1416, 1358, 4092
30, 86, 1064, 1592, 3768
28, 85, 1034, 1424, 3604
28, 84, 1538, 724, 3868
28, 83, 830, 1782, 3952
28, 85, 1190, 556, 3406
29, 87, 1190, 968, 3856
28, 85, 772, 968, 3962
25, 85, 1114, 960, 3506
28, 84, 1132, 1244, 3506
27, 85, 956, 1578, 3910
28, 84, 410, 1162, 3926
28, 85, 386, 1786, 3764
25, 85, 2090, 268, 3418
28, 85, 2066, 1356, 4088
27, 84, 2066, -342, 3418
29, 85, 2010, 1628, 3818
28, 85, 1284, 1628, 4094
27, 86, 658, 1330, 4094
28, 85, 774, 998, 3706
30, 85, 1840, 796, 3498
29, 87, 1268, 1078, 3956
28, 85, 1086, 948, 3876
26, 85, 1544, 882, 3536
29, 85, 834, 1564, 4028
27, 85, 834, 1236, 3908
26, 85, 784, 1236, 3908
27, 85, 902, 1188, 3478
27, 84, 1372, 64, 3526
26, 84, 1196, 1162, 4104
26, 83, 1294, 1100, 3546
31, 85, 1374, 1088, 3792
28, 85, 1810, 1678, 4196
29, 85, 296, 1402, 3730
27, 86, 748, 1648, 3570
28, 85, 748, 1648, 3948
28, 87, 1444, 890, 3948
31, 87, 1858, 682, 3794
27, 86, 1494, 688, 3360
27, 86, 1126, 1428, 3960
27, 85, 1458, 654, 3956
26, 85, 1028, 1016, 3480
26, 86, 1778, 762, 3734
29, 85, 1518, 886, 3984
27, 86, 1518, 226, 3528
27, 85, 518, 226, 3528
28, 85, 960, 698, 3546
28, 87, 1294, 1206, 3984
28, 85, 1202, 1462, 3784
27, 86, 1096, 1264, 3632
28, 87, 890, 1454, 4016
36, 84, 552, 1204, 3810
30, 87, 552, 1268, 3642
29, 86, 802, 1268, 3996
30, 88, 820, 1868, 3996
28, 86, 1118, 964, 3872
29, 85, 1546, 1148, 3604
28, 88, 708, 1690, 4000
28, 86, 358, 1432, 4088
27, 83, 1140, 702, 3416
25, 86, 216, 1338, 3754
29, 84, 216, 932, 4096
28, 85, 2090, 932, 3650
27, 87, 1176, 1054, 3674
28, 86, 1334, 1002, 3674
27, 87, 810, 1630, 4190
28, 88, 278, 1130, 3694
26, 89, 1326, 830, 3394
29, 88, 1472, 536, 4034
29, 87, 606, 876, 3746
27, 86, 606, 882, 3486
28, 87, 1500, 882, 4096
27, 86, 802, 1710, 4096
27, 85, 1486, 1138, 4058
26, 85, 572, 1010, 3498
27, 85, 758, 1116, 3720
27, 87, 1614, 1610, 4110
27, 88, 1296, 1110, 3646
28, 87, 1284, 728, 3576
28, 86, 1284, 1618, 4170
29, 86, 1594, 1618, 3636
27, 86, 744, 174, 3636
39, 86, 1114, 1064, 3532
28, 87, 842, 842, 3802
27, 87, 1544, 1120, 3876
28, 86, 1430, 966, 3512
29, 86, 1088, 1218, 3882
27, 85, 1814, 1218, 4048
28, 85, 1814, 1168, 3562
28, 84, 1082, 1168, 3562
27, 86, 936, 1288, 3790
27, 85, 752, 974, 3994
27, 88, 860, 1068, 3554
28, 83, 1420, 1372, 3734
28, 86, 1452, 1186, 4052
28, 86, 1310, 810, 3598
29, 83, 1344, 1428, 3680
28, 87, 326, 1250, 4052
29, 87, 326, 1250, 3674
29, 88, 452, 1188, 3674
26, 87, 1284, 718, 3448
27, 87, 1380, 1500, 4032
28, 84, 316, 1422, 4016
27, 86, 1658, 962, 3362
27, 84, 1270, 1472, 3974
22, 84, 912, 880, 3854
27, 84, 912, 554, 3514
27, 83, 494, 554, 3668
27, 84, 1762, 1114, 3668
26, 84, 1458, 1302, 4030
28, 83, 1210, 626, 3510
29, 84, 918, 824, 3486
28, 85, 1250, 1370, 4062
27, 84, 660, 652, 3680
27, 84, 844, 1526, 3484
28, 84, 844, 990, 3958
28, 83, 836, 990, 3958
27, 82, 980, 262, 3532
27, 83, 1272, 1026, 3548
28, 82, 960, 1414, 3878
27, 83, 1994, 1486, 4132
25, 83, 354, 1166, 3438
29, 83, 986, 674, 3512
24, 83, 1258, 1472, 3992
27, 83, 1388, 936, 3592
28, 83, 1388, 1310, 3690
27, 83, 786, 1310, 3690
28, 82, 1540, 1728, 4162
32, 84, 638, 1622, 3736
28, 83, 1008, 2150, 3686
28, 81, 1004, 1318, 3934
27, 82, 1458, 1028, 3662
28, 82, 1568, 826, 3514
