20, 67, 980, 1034, 3452
20, 65, 1754, 402, 3452
20, 66, 2502, 150, 3446
19, 65, 1660, 204, 3572
22, 68, 1840, 1476, 3136
19, 67, 1984, -2138, 4148
19, 68, 2232, 1284, 3094
18, 69, 1940, 1182, 4054
20, 67, 1940, 1182, 3386
19, 69, 1958, -550, 3510
19, 67, 1108, 150, 3510
19, 69, 1394, -386, 3736
18, 57, 2248, 330, 3428
17, 68, 2180, 432, 3592
15, 68, 1624, -540, 3558
16, 67, 1254, -1824, 3142
15, 68, 1254, 190, 3456
14, 67, 1560, 318, 3948
16, 70, 2316, -330, 3466
14, 69, 1976, -330, 3680
17, 65, 1918, 1112, 3680
17, 69, 2396, 10, 3686
15, 70, 1358, 238, 3752
17, 70, 2222, -316, 3228
16, 69, 2154, 388, 3862
17, 71, 2436, -282, 3556
16, 70, 2436, 250, 3332
16, 70, 2220, 250, 3788
16, 70, 1800, 408, 3788
16, 69, 2670, 476, 3820
17, 69, 1620, 78, 3370
17, 69, 1446, -470, 3460
16, 68, 1244, -854, 3518
18, 68, 2438, -674, 3328
20, 66, 2240, 86, 3464
19, 68, 1232, 220, 3738
18, 69, 1232, -1196, 3330
19, 69, 1048, -1196, 3328
18, 68, 2116, 250, 3556
18, 70, 1378, -1386, 3556
19, 70, 658, 14, 3698
19, 69, 2368, 640, 3346
16, 70, 2336, 306, 3758
21, 66, 1694, 530, 3886
18, 71, 1694, 580, 3404
20, 67, 1076, 152, 3654
19, 69, 1852, 152, 3654
19, 68, 1492, 356, 3844
19, 69, 1454, -588, 3368
19, 64, 2346, 996, 3670
20, 68, 3556, 1164, 4000
20, 70, 1188, 234, 3594
21, 68, 1688, -316, 3306
19, 68, 1642, 58, 3698
21, 67, 1180, 140, 3732
20, 68, 1500, 260, 3318
20, 70, 1500, 774, 3872
19, 68, 2616, 774, 3618
20, 70, 1718, -536, 3618
20, 67, 2056, 254, 3352
19, 67, 2456, 92, 3434
19, 68, 1064, 150, 3750
20, 67, 1674, 498, 3496
16, 65, 286, 210, 3544
21, 66, 2424, 556, 3860
17, 64, 2642, 270, 3606
18, 77, 2642, 248, 3514
18, 68, 2110, -534, 3650
20, 67, 1174, -534, 3780
16, 68, 1564, 530, 3780
17, 71, 1966, 174, 3342
17, 69, 1782, 324, 3914
17, 69, 796, 482, 3766
18, 71, 2446, 704, 3446
17, 68, 2848, 766, 3790
15, 69, 2848, 766, 3876
17, 69, 1486, 620, 3876
17, 67, 2032, 270, 3480
18, 70, 1348, 854, 3692
17, 67, 2106, 694, 3994
15, 68, 2204, 508, 3682
19, 71, 2574, 114, 3452
19, 71, 2114, 24, 3898
19, 70, 1996, 340, 3608
19, 70, 2034, 196, 3384
17, 70, 1878, -910, 3534
16, 70, 1878, 724, 3758
14, 70, 1066, 724, 3422
17, 69, 2140, 316, 3422
14, 70, 2402, 616, 3788
13, 70, 1798, 402, 3872
13, 68, 1526, 592, 3546
13, 70, 1040, -488, 3448
12, 67, 1420, -298, 3724
13, 71, 1520, 220, 3576
13, 70, 2236, 242, 3614
13, 69, 2236, 1090, 3908
13, 72, 2174, 542, 3838
14, 71, 1454, 542, 3364
13, 71, 1784, 358, 3364
15, 71, 1424, 8, 3704
14, 71, 1472, 152, 3674
15, 72, 2506, 782, 3552
10, 72, 2122, 738, 3788
15, 70, 1976, 184, 3844
14, 70, 1976, 184, 3390
14, 69, 2072, 70, 3390
15, 69, 2188, -436, 3488
16, 67, 1000, 128, 3716
14, 69, 1998, 694, 3580
15, 70, 1600, -304, 3406
15, 70, 1730, 580, 3942
15, 70, 2450, 256, 3530
14, 70, 2424, 630, 3440
13, 71, 1328, 576, 3888
13, 72, 1328, 584, 3770
14, 72, 1644, 584, 3340
15, 71, 1836, 224, 3340
14, 67, 2548, 22, 3840
11, 71, 1644, 188, 3730
12, 71, 2546, 140, 3236
13, 69, 2146, 108, 3674
14, 72, 2146, 242, 3828
11, 72, 1374, 226, 3396
11, 69, 1148, 54, 3524
13, 67, 1848, 54, 3764
10, 70, 2844, -488, 3764
11, 73, 1966, 676, 3724
10, 71, 1904, 158, 3368
10, 73, 2212, 164, 3866
9, 72, 1926, 828, 3778
11, 73, 1660, 628, 3352
11, 74, 1312, 378, 3686
10, 72, 1312, -558, 3640
15, 72, 2128, -558, 3464
10, 72, 1736, 658, 3464
10, 72, 2128, 214, 3686
10, 71, 1632, 64, 3788
10, 71, 1738, 176, 3446
9, 70, 1832, -822, 3264
9, 70, 1548, 262, 3980
9, 70, 1844, 614, 3552
9, 69, 1692, -564, 3420
9, 73, 1692, 760, 3856
15, 71, 1648, 544, 3718
10, 73, 1938, 544, 3408
10, 71, 2258, 126, 3408
11, 72, 1166, -568, 3692
8, 73, 1150, -406, 3630
9, 69, 2254, 1400, 3578
9, 69, 2812, 498, 3782
9, 70, 2026, 354, 3756
9, 71, 2026, 84, 3288
9, 69, 2182, 84, 3504
8, 67, 1998, -298, 3504
8, 68, 2094, 568, 3900
10, 67, 1730, 98, 3408
9, 69, 2286, -300, 3410
