47, 54, 2836, -936, 3244
47, 54, 2316, 476, 3588
45, 55, 1330, -2744, 2466
46, 53, 2520, 124, 3170
46, 52, 2062, 584, 3214
47, 54, 2062, -1646, 4418
48, 53, 2654, -1646, 2214
47, 54, 2798, 416, 2214
48, 52, 2458, -260, 3822
48, 53, 1350, 152, 3258
48, 51, 1944, 12, 3176
49, 55, 2486, -970, 3350
48, 53, 2076, -734, 3386
48, 53, 3134, -1004, 3254
50, 57, 2562, 68, 3274
50, 55, 1778, -498, 3604
49, 54, 1778, -394, 3128
48, 54, 1566, -394, 3046
49, 52, 2380, -502, 3046
48, 53, 3274, -760, 3592
48, 53, 2840, -1094, 3118
48, 53, 2854, -376, 3238
49, 51, 2716, 198, 3540
48, 52, 1792, 194, 3450
48, 55, 2442, -900, 2830
49, 52, 1864, -1166, 3352
49, 52, 1864, -860, 3342
49, 52, 1972, -328, 3024
48, 51, 2738, -328, 3576
48, 51, 3032, 134, 3576
50, 53, 2482, 138, 3654
49, 53, 1474, -1036, 3116
48, 53, 2702, -452, 3038
49, 52, 3166, -540, 3530
49, 52, 1724, 154, 3210
49, 50, 2906, -684, 3172
49, 51, 2906, -684, 3646
48, 49, 3280, 222, 3646
49, 51, 1942, -524, 3280
49, 51, 2240, -416, 3044
50, 51, 1960, -966, 3368
50, 52, 1158, -490, 3530
49, 53, 2602, -518, 3012
49, 52, 1914, 600, 3648
49, 53, 2730, -698, 3448
50, 55, 2730, 722, 3264
49, 53, 1510, 722, 3234
50, 54, 2230, -630, 3234
49, 53, 2004, -294, 3478
49, 52, 2340, -780, 3178
49, 52, 1976, -420, 3274
48, 52, 2674, 250, 3628
49, 51, 1736, 72, 3486
52, 50, 2210, 22, 3052
49, 53, 2210, -760, 3438
50, 52, 1772, -760, 3408
49, 54, 1662, 30, 3408
49, 52, 2552, 478, 3262
49, 51, 2466, -782, 3444
50, 52, 2434, -270, 3512
50, 54, 2606, -498, 3078
49, 53, 2160, -698, 3218
50, 54, 1098, -398, 3580
50, 52, 1098, 186, 3192
49, 51, 2172, 186, 3084
48, 52, 1312, -1026, 3084
49, 53, 2442, -418, 3566
49, 52, 2314, -944, 3114
50, 51, 2698, 228, 3162
50, 50, 2394, -774, 3520
49, 50, 2078, -1268, 3162
49, 52, 2374, -342, 2986
49, 52, 2374, -1268, 3304
48, 51, 1828, -1046, 3424
48, 51, 2376, -1046, 3106
48, 53, 2706, 120, 3106
48, 52, 2068, 212, 3494
49, 53, 2272, -450, 3572
49, 52, 1866, -536, 3150
48, 50, 1852, 136, 3308
48, 53, 2534, 116, 3540
48, 52, 2534, 116, 3520
48, 52, 1896, 430, 3520
47, 52, 1994, 350, 3162
47, 51, 2434, 100, 3582
48, 53, 1694, -594, 3400
48, 53, 2226, -354, 3110
48, 53, 2452, -708, 3426
48, 51, 2122, -536, 3432
48, 53, 2748, -938, 2956
47, 54, 2748, -484, 3406
48, 53, 2570, -484, 3548
45, 55, 2220, 44, 3548
48, 53, 2078, 220, 3350
49, 53, 2024, -272, 3250
47, 53, 2028, -488, 3470
48, 52, 1864, -450, 3398
49, 54, 2684, 726, 3366
49, 53, 2594, -518, 3582
48, 51, 2594, 136, 3462
47, 50, 1574, 136, 2928
49, 53, 2194, -802, 2928
49, 53, 2626, 194, 3500
48, 54, 1920, -1010, 3270
49, 54, 2490, -468, 3134
48, 53, 2416, 250, 3664
49, 54, 2240, 472, 3590
49, 53, 1912, 376, 3320
48, 52, 1912, 26, 3176
48, 50, 3098, 26, 3620
48, 52, 1506, 224, 3620
46, 51, 2354, -416, 3204
47, 52, 2216, -320, 3346
47, 51, 2852, 4, 3600
