0, 28, 2418, -778, 3492
0, 25, 1414, -1622, 3176
0, 26, 2252, -1538, 2778
1, 23, 3128, -1188, 3020
1, 26, 3128, 82, 2390
1, 26, 1898, 82, 4740
0, 24, 2554, -5070, 4740
1, 20, 2486, 1390, 1704
1, 20, 2508, -2024, 3904
1, 27, 1422, -1168, 3008
2, 24, 2184, -1832, 2780
1, 26, 2752, -1022, 3492
2, 26, 2432, -1768, 2976
1, 24, 2432, -508, 3278
2, 29, 2756, -508, 3382
2, 28, 2228, -1366, 3382
3, 24, 2140, -1364, 3102
2, 25, 2006, -1244, 3044
1, 23, 1456, -2264, 3098
1, 23, 1536, -1104, 3412
1, 35, 3188, -850, 2932
1, 19, 2866, -734, 3376
1, 23, 2866, -650, 3374
1, 24, 2130, -1072, 3040
1, 24, 2054, -1072, 3158
1, 19, 3132, -952, 3484
2, 24, 2392, -1234, 3484
0, 29, 2106, -538, 3126
4, 27, 3094, -1338, 3022
2, 28, 2714, -1918, 3412
1, 31, 1758, -872, 3044
1, 26, 2340, -1454, 2808
0, 26, 2340, -1974, 3166
1, 25, 1572, -1974, 3238
1, 26, 2228, -1118, 3238
1, 25, 2256, -834, 2932
1, 21, 2200, -656, 3524
0, 25, 2068, -594, 3478
2, 26, 1762, -928, 3042
1, 26, 2746, -1460, 3050
1, 21, 1364, -1454, 3354
1, 27, 1814, -1406, 3098
1, 27, 1814, -682, 3102
2, 27, 2142, -682, 3380
2, 30, 3060, -1954, 3380
2, 32, 2198, -1354, 3080
1, 27, 2214, -1214, 2928
1, 27, 2304, -1634, 3346
1, 27, 1774, -1396, 3172
1, 28, 1872, -1256, 3028
2, 27, 1872, -1412, 3240
1, 17, 2390, -1412, 3222
1, 25, 2656, -1416, 3222
0, 24, 2762, -1608, 2776
0, 28, 1412, -1360, 3116
3, 25, 1226, -740, 3496
1, 27, 2120, -1382, 2932
1, 26, 924, -1716, 2988
1, 27, 2074, -1296, 3426
2, 30, 2552, -698, 3102
1, 30, 2126, -580, 3094
2, 35, 2126, -580, 3180
2, 21, 1932, -1938, 3316
