297, 254, 796, 2542, 4190
297, 254, -726, 1562, 3628
296, 252, 106, 1948, 3716
297, 252, 356, 1698, 3764
298, 253, 356, 1698, 3834
297, 252, 584, 152, 3790
298, 252, 2322, 2258, 3790
298, 252, 2082, 1124, 3932
297, 252, 1258, 968, 3854
296, 253, 1332, 2108, 3448
297, 254, -634, -1384, 3638
297, 253, 502, 1038, 3928
297, 253, 446, 1232, 3316
297, 252, 446, 1232, 3924
297, 255, 2592, 984, 3924
294, 253, 874, 1090, 3816
295, 251, 996, 930, 3510
295, 252, 586, 1014, 3688
296, 251, -300, 2888, 4240
295, 251, 506, 1228, 3694
296, 252, 1298, 1306, 3642
296, 253, 438, 2830, 4086
296, 253, 438, 1364, 3878
296, 253, 910, 1364, 3412
296, 254, 622, 1390, 3412
296, 253, 1514, 1178, 4060
295, 253, 68, 1942, 3998
294, 253, 1280, 1130, 3546
295, 252, 1240, 996, 3772
294, 253, 1240, 1170, 3920
294, 252, 196, 1538, 3652
294, 252, 1810, 1538, 3652
292, 252, 1438, 78, 3592
293, 251, 1484, 1586, 4070
293, 253, 48, 1624, 3742
293, 254, 1204, 170, 3422
292, 252, 650, 1216, 4022
292, 254, 1012, 1096, 3600
293, 252, 942, 2012, 3848
293, 253, 942, 2536, 3952
294, 252, 852, 2536, 3814
293, 251, 562, 1234, 3814
294, 253, 1294, 1746, 3668
291, 250, -574, 956, 3782
292, 250, 1096, 808, 3756
292, 243, 538, 1616, 3524
293, 250, 82, 1000, 3762
292, 250, 82, 1216, 3922
293, 249, 1268, 1216, 3668
293, 250, 726, 1346, 3668
293, 248, 256, 68, 3312
293, 249, 1364, 960, 3934
293, 250, 1084, 1480, 3634
294, 248, 1198, 852, 3602
294, 248, 1364, 2278, 4178
295, 250, 1492, 1496, 3992
294, 251, 1492, 570, 3412
294, 252, 666, 570, 3916
293, 250, 1410, 1046, 3916
293, 250, -276, 1536, 3824
292, 250, 1334, 2264, 3654
293, 247, 2860, 1954, 3948
293, 247, 1860, 998, 3992
291, 249, 1268, 1616, 3656
291, 250, 2862, 498, 3780
292, 250, 2862, 1612, 3874
293, 250, -416, 1612, 3756
292, 250, 970, 1410, 3756
292, 249, 1606, 2740, 3840
290, 250, 1706, 964, 3852
291, 251, 594, 2348, 4054
292, 250, 860, 1870, 3484
293, 249, 500, 2142, 4038
291, 249, 500, 868, 3912
291, 250, 776, 868, 3502
293, 248, 858, 1198, 3502
293, 250, 646, 1528, 3788
292, 250, 1304, 1046, 3912
292, 249, 2106, 1068, 3522
292, 249, 798, 1858, 3894
292, 251, 630, 1638, 4178
292, 250, 138, 2808, 3956
292, 249, 138, 430, 3450
293, 251, 606, 430, 4086
293, 252, 2354, 1608, 4086
294, 250, 792, 1490, 3800
293, 252, 100, 386, 3340
291, 249, 1078, 1664, 3918
291, 252, 764, 980, 3762
292, 252, 494, 1558, 3518
292, 250, 494, 458, 3736
292, 250, 758, 458, 3886
291, 251, 2230, 1252, 3886
292, 251, 890, 1244, 3424
293, 248, 814, 1684, 4102
292, 249, 958, 1454, 3892
292, 249, 1662, 1646, 3706
291, 250, 990, 2566, 3962
292, 251, 1160, 226, 3670
292, 250, 1160, 1944, 3914
291, 250, 2044, 1254, 3708
292, 250, 2256, 1254, 3932
292, 253, 904, 1042, 3932
291, 251, 1372, 674, 3832
293, 250, 800, 1778, 3578
292, 250, 1316, 1710, 4074
292, 251, 920, 482, 3820
290, 249, 1066, 1472, 3508
291, 251, 1066, 228, 3560
292, 249, 1444, 228, 4018
292, 249, 1116, 932, 4018
291, 250, 924, 1278, 3556
291, 251, 1040, 1190, 3686
292, 251, 578, 2272, 4146
291, 250, 216, 1922, 3872
292, 251, 212, 1556, 3690
293, 250, 1496, 980, 3850
292, 251, 1496, 1292, 3836
292, 250, 1290, 1292, 3352
291, 251, 1354, 642, 3352
291, 251, 710, 1958, 3992
291, 251, 712, 624, 3870
291, 250, 1038, 1470, 3520
291, 251, 766, 760, 3884
291, 249, 222, 798, 3966
291, 251, 984, 1074, 3558
292, 252, 984, 1074, 3650
292, 251, 874, 1056, 3650
292, 253, 548, 910, 3920
292, 251, 1400, 1704, 3720
292, 249, 74, 496, 3520
292, 251, 1710, 1172, 3978
291, 253, 1950, 182, 3662
291, 252, 784, 1262, 3712
290, 252, 1646, 2242, 4128
291, 251, 1646, 1194, 3870
290, 251, 328, 1194, 3686
290, 250, 1142, 2368, 3686
291, 251, -1116, 1134, 3972
291, 252, 694, 2232, 4052
291, 252, 1450, 1290, 3648
290, 250, 858, 1638, 4028
