1, 144, 2064, 96, 3656
4, 0, 1748, 670, 3072
5, 142, 2330, -282, 4260
0, 62, 2500, -302, 3180
4, 68, 1476, 1142, 4000
4, 3, 1860, 268, 3708
4, 58, 3254, 348, 3632
6, 5, 1740, 594, 3744
4, 0, 1136, 602, 3652
1, 0, 1222, 190, 3526
5, 62, 2300, 240, 3496
4, 141, 916, 444, 3774
4, 135, 1152, 376, 3724
1, 139, 2524, 494, 3846
5, 61, 2236, 162, 3698
4, 123, 2018, 1238, 3474
5, 0, 1104, 988, 3682
4, 63, 478, 738, 3686
3, 144, 2232, 292, 3654
5, 143, 2452, 80, 3826
0, 0, 2262, 442, 3462
4, 63, 1746, 154, 3590
4, 0, 2420, 556, 3722
4, 104, 804, 646, 3712
1, 141, 2118, 234, 3502
4, 63, 1070, 750, 3906
4, 0, 1782, -1238, 3608
4, 117, 1988, 764, 3322
1, 25, 460, -400, 3776
4, 66, 1120, -780, 3354
0, 141, 1950, 530, 3820
5, 139, 2708, 192, 3808
1, 0, 1584, 90, 3502
5, 63, 2504, 1196, 3642
1, 0, 1618, 590, 3804
5, 0, 1788, 18, 3528
2, 0, 1456, 222, 3348
7, 62, 1792, 188, 3892
1, 0, 2368, 788, 3692
7, 128, 2732, 220, 3634
1, 56, 1956, 228, 3714
1, 65, 1778, 726, 3066
1, 0, 1512, 654, 3678
6, 0, 1872, -490, 3620
2, 135, 1728, -814, 3276
4, 64, 2374, 148, 3392
9, 63, 1166, 166, 3632
5, 64, 1548, 84, 3684
5, 0, 2782, 116, 3512
9, 0, 972, 494, 3888
5, 109, 1534, 454, 3600
3, 65, 3614, 540, 3582
9, 0, 2574, 868, 3738
9, 0, 1218, -632, 3078
5, 18, 2900, -814, 3728
10, 66, 738, 432, 3880
9, 0, 1658, -330, 3440
10, 93, 3036, -668, 3862
5, 125, 1596, -316, 3756
12, 67, 1282, 302, 3524
10, 2, 2366, -1646, 3392
10, 0, 1814, 16, 3344
6, 128, 1266, 878, 3500
11, 66, 2082, 198, 4004
11, 0, 2702, -512, 3530
6, 16, 2208, 314, 3406
6, 65, 1582, 348, 3640
10, 0, 1424, 264, 3700
10, 14, 1926, 336, 3426
5, 14, 1926, -438, 3608
4, 66, 2042, 182, 3486
11, 17, 2362, 28, 3418
11, 139, 1432, 206, 3734
6, 124, 1512, 562, 3658
10, 65, 124, 102, 3274
9, 14, 1582, 170, 3914
9, 0, 1488, 168, 3316
5, 133, 2310, -730, 3574
7, 62, 2394, 638, 4030
10, 0, 1120, 898, 3542
9, 121, 1730, -532, 3572
7, 122, 574, 154, 3854
10, 64, 1992, 558, 3484
5, 9, 1986, 260, 3560
9, 138, 1204, -404, 3886
4, 13, 1060, 1222, 3534
4, 65, 3000, 230, 3554
9, 15, 1894, -716, 3736
9, 0, 1590, 150, 3572
3, 58, 2374, 798, 3454
3, 62, 1494, 930, 3660
9, 0, 2046, 468, 3200
10, 77, 1366, -670, 3816
6, 0, 472, 914, 4032
2, 63, 1508, 288, 3286
7, 11, 2830, 266, 4032
