3, 5, 1904, -702, 3086
4, 5, 2652, -702, 3756
4, 7, 2956, 126, 3756
4, 6, 2048, -1198, 3372
3, 0, 1552, 6, 2380
3, 6, 2478, -2892, 4436
3, 6, 2714, 1710, 2580
4, 6, 2928, -1264, 3126
3, 9, 2744, -362, 3418
4, 6, 2744, -362, 3438
4, 4, 2836, 190, 3438
3, 6, 1508, 10, 3252
3, 8, 1600, 152, 3274
3, 7, 1634, -472, 3574
3, 6, 2468, 190, 3244
3, 4, 3270, 20, 3252
3, 5, 2624, -482, 3444
3, 6, 2106, 86, 3240
3, 6, 2088, -874, 2924
3, 4, 2088, 182, 3478
3, 8, 1294, 182, 3546
3, 8, 2148, 76, 3546
3, 7, 2714, -570, 2984
3, 7, 1774, -708, 3172
4, 8, 2524, 170, 3488
3, 3, 2288, 158, 3038
3, 4, 3004, -662, 3330
3, 7, 3004, -430, 3540
3, 7, 1832, -430, 3102
4, 7, 2196, 228, 3102
4, 4, 2980, -366, 3218
3, 4, 2936, 218, 3482
3, 3, 1976, 322, 3390
3, 7, 2306, -462, 2902
4, 7, 2830, 760, 3592
3, 7, 1222, -666, 3284
3, 6, 2610, -608, 2936
4, 5, 2742, -474, 3520
4, 6, 2568, 578, 3644
3, 8, 2568, 578, 3114
2, 2, 2912, 82, 3114
3, 6, 2686, -416, 3218
3, 6, 2408, 60, 3388
3, 8, 2136, 136, 3166
3, 5, 2020, 188, 3136
3, 8, 3070, -400, 3594
4, 8, 2814, -686, 3170
3, 4, 2312, -460, 3030
3, 6, 2312, -900, 3440
4, 5, 2700, -900, 3206
3, 6, 1876, -458, 3118
3, 8, 2664, -318, 3118
4, 8, 2288, 94, 3428
4, 6, 2094, 130, 3394
3, 8, 2900, -374, 3022
4, 6, 2950, 374, 3444
3, 7, 2646, -324, 3478
3, 5, 2646, 36, 3204
3, 5, 2336, 36, 3100
6, 8, 2326, -782, 3100
3, 4, 2594, -294, 3458
3, 7, 2918, -348, 3294
4, 9, 3142, -698, 3010
4, 6, 1870, 142, 3560
3, 6, 2358, -520, 3200
3, 6, 2610, -326, 3116
3, 7, 2178, 158, 3412
3, 9, 2454, -264, 3338
4, 9, 2454, -264, 3066
3, 8, 2540, 114, 3066
3, 5, 3500, 584, 3476
4, 6, 1956, -898, 3284
3, 8, 2066, -530, 3090
4, 7, 3106, -848, 3074
3, 7, 1694, 188, 3560
3, 7, 1694, 136, 3284
3, 6, 1558, -524, 3072
3, 8, 3244, 166, 3618
2, 9, 2650, 166, 3234
3, 7, 1986, 96, 3070
4, 7, 2410, -576, 3070
4, 6, 2128, -364, 3334
4, 4, 1966, -318, 3362
3, 8, 2256, -290, 3088
2, 9, 2934, 164, 3442
3, 8, 2748, -704, 3410
3, 13, 2312, -504, 2932
3, 5, 2312, -1588, 2918
3, 6, 1812, -1588, 3542
3, 5, 2208, 78, 3542
3, 7, 1858, -276, 3242
3, 4, 2028, 452, 3226
3, 6, 3158, -672, 3470
3, 6, 1882, -700, 3140
4, 6, 2458, -974, 2970
